Member No.;Node;Location;;;Displacements [mm];;;;Rotations [mrad];;;
;No.;x [m];Flags;;|u|;u_x;u_y / u_u;u_z / u_v;φ_x;φ_y / φ_u;φ_z / φ_v;Section (Material) | Member Comment
27;;0.4444444444444444;E;φ_y;481.0;0.9;0.0;481.0;0.8;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;23;4.0000000000000000;L | M;φ_z;482.9;0.9;0.0;482.9;0.7;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;5;0.0000000000000000;L | M;φ_z;480.7;0.9;0.0;480.7;0.8;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;482.9;0.9;0.0;482.9;0.9;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;;;;480.7;0.9;0.0;480.7;0.7;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;;
28;6;0.0000000000000000;L | M;;481.0;4.7;3.4;480.9;0.9;-3.4;3.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;0.4444444444444444;E;;483.2;4.7;4.9;483.2;2.3;-5.3;3.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;0.8888888888888888;E;;485.9;4.6;6.5;485.8;3.8;-5.5;3.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;1.3333333333333333;R | E;;488.2;4.6;8.0;488.2;5.2;-4.4;3.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;1.7777777777777777;E;;489.9;4.6;9.6;489.8;6.7;-2.4;3.6;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.0000000000000000;E;;490.3;4.6;10.4;490.2;7.4;-1.2;3.6;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.2222222222222223;E;;490.5;4.6;11.2;490.3;8.2;0.1;3.6;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.6666666666666665;R | E;;489.9;4.6;12.8;489.7;9.6;2.5;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;3.1111111111111116;E;;488.2;4.6;14.5;488.0;11.1;4.4;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;3.5555555555555562;E;;486.0;4.6;16.1;485.7;12.5;5.2;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;;483.6;4.6;17.8;483.3;14.0;4.2;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;6;0.0000000000000000;L | M;u_x;481.0;4.7;3.4;480.9;0.9;-3.4;3.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;u_x;483.6;4.6;17.8;483.3;14.0;4.2;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;u_y;483.6;4.6;17.8;483.3;14.0;4.2;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;u_y;481.0;4.7;3.4;480.9;0.9;-3.4;3.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.2222222222222223;E;u_z;490.5;4.6;11.2;490.3;8.2;0.1;3.6;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;u_z;481.0;4.7;3.4;480.9;0.9;-3.4;3.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;φ_x;483.6;4.6;17.8;483.3;14.0;4.2;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;φ_x;481.0;4.7;3.4;480.9;0.9;-3.4;3.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;3.5555555555555562;E;φ_y;486.0;4.6;16.1;485.7;12.5;5.2;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;0.8888888888888888;E;φ_y;485.9;4.6;6.5;485.8;3.8;-5.5;3.5;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;φ_z;483.6;4.6;17.8;483.3;14.0;4.2;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;φ_z;481.0;4.7;3.4;480.9;0.9;-3.4;3.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;490.5;4.7;17.8;490.3;14.0;5.2;3.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;;;;481.0;4.6;3.4;480.9;0.9;-5.5;3.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
29;8;0.0000000000000000;L | M;;478.7;0.9;0.0;478.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.4444444444444444;E;;479.0;0.9;0.0;479.0;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.5000000000000000;M;;479.0;0.9;0.0;479.0;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.5000000000000000;M;;479.0;0.9;0.0;479.0;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.8888888888888888;E;;479.3;0.9;0.0;479.3;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.0000000000000000;M;;479.4;0.9;0.0;479.4;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.0000000000000000;M;;479.4;0.9;0.0;479.4;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.3333333333333333;E;;479.6;0.9;0.0;479.6;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.5000000000000000;M;;479.7;0.9;0.0;479.7;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.5000000000000000;M;;479.7;0.9;0.0;479.7;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.7777777777777777;E;;479.8;0.9;0.0;479.8;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.0000000000000000;E | M;;479.9;0.9;0.0;479.9;0.4;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.0000000000000000;E | M;;479.9;0.9;0.0;479.9;0.4;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.2222222222222223;E;;480.1;0.9;0.0;480.1;0.4;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.5000000000000000;M;;480.2;0.9;0.0;480.2;0.4;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.5000000000000000;M;;480.2;0.9;0.0;480.2;0.4;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.6666666666666670;E;;480.3;0.9;0.0;480.3;0.4;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.0000000000000000;M;;480.4;0.9;0.0;480.4;0.4;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.0000000000000000;M;;480.4;0.9;0.0;480.4;0.4;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.1111111111111116;E;;480.5;0.9;0.0;480.5;0.4;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5000000000000000;M;;480.6;0.9;0.0;480.6;0.4;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5000000000000000;M;;480.6;0.9;0.0;480.6;0.4;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5555555555555562;E;;480.6;0.9;0.0;480.6;0.4;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;;480.8;0.9;0.0;480.8;0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;8;0.0000000000000000;L | M;u_x;478.7;0.9;0.0;478.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;u_x;480.8;0.9;0.0;480.8;0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;u_y;480.8;0.9;0.0;480.8;0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.5000000000000000;M;u_y;479.0;0.9;0.0;479.0;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;u_z;480.8;0.9;0.0;480.8;0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;u_z;478.7;0.9;0.0;478.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.5000000000000000;M;φ_x;480.2;0.9;0.0;480.2;0.4;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;φ_x;478.7;0.9;0.0;478.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;φ_y;480.8;0.9;0.0;480.8;0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.4444444444444444;E;φ_y;479.0;0.9;0.0;479.0;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;φ_z;480.8;0.9;0.0;480.8;0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;φ_z;478.7;0.9;0.0;478.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;480.8;0.9;0.0;480.8;0.4;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;;;;478.7;0.9;0.0;478.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;;
30;9;0.0000000000000000;L | M;;478.9;2.6;1.4;478.9;0.4;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;0.4444444444444444;E;;480.7;2.6;1.4;480.7;0.4;-4.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;0.8888888888888888;E;;482.9;2.6;1.5;482.9;0.4;-4.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;1.3333333333333333;R | E;;484.9;2.6;1.5;484.9;0.4;-3.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;1.7777777777777777;E;;486.2;2.6;1.5;486.2;0.4;-1.8;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.0000000000000000;E;;486.5;2.6;1.5;486.5;0.4;-0.8;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.2222222222222223;E;;486.5;2.6;1.5;486.5;0.4;0.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.6666666666666665;R | E;;485.9;2.6;1.5;485.9;0.4;2.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;3.1111111111111116;E;;484.4;2.5;1.5;484.4;0.4;3.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;3.5555555555555562;E;;482.6;2.5;1.5;482.6;0.4;3.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;;481.1;2.5;1.6;481.0;0.4;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;9;0.0000000000000000;L | M;u_x;478.9;2.6;1.4;478.9;0.4;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;u_x;481.1;2.5;1.6;481.0;0.4;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;u_y;481.1;2.5;1.6;481.0;0.4;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;u_y;478.9;2.6;1.4;478.9;0.4;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.2222222222222223;E;u_z;486.5;2.6;1.5;486.5;0.4;0.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;u_z;478.9;2.6;1.4;478.9;0.4;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;φ_x;481.1;2.5;1.6;481.0;0.4;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;φ_x;478.9;2.6;1.4;478.9;0.4;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;3.5555555555555562;E;φ_y;482.6;2.5;1.5;482.6;0.4;3.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;0.8888888888888888;E;φ_y;482.9;2.6;1.5;482.9;0.4;-4.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.2222222222222223;E;φ_z;486.5;2.6;1.5;486.5;0.4;0.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;φ_z;478.9;2.6;1.4;478.9;0.4;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;486.5;2.6;1.6;486.5;0.4;3.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;;;;478.9;2.5;1.4;478.9;0.4;-4.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
31;11;0.0000000000000000;L | M;;478.6;0.9;0.0;478.6;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.4444444444444444;E;;478.9;0.9;0.0;478.9;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;;478.9;0.9;0.0;478.9;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;;478.9;0.9;0.0;478.9;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.8888888888888888;E;;479.2;0.9;0.0;479.2;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;;479.2;0.9;0.0;479.2;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;;479.2;0.9;0.0;479.2;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.3333333333333333;E;;479.4;0.9;0.0;479.4;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;;479.5;0.9;0.0;479.5;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;;479.5;0.9;0.0;479.5;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.7777777777777777;E;;479.7;0.9;0.0;479.7;-0.3;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;;479.8;0.9;0.0;479.8;-0.3;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;;479.8;0.9;0.0;479.8;-0.3;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.2222222222222223;E;;479.9;0.9;0.0;479.9;-0.3;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;;480.1;0.9;0.0;480.1;-0.3;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;;480.1;0.9;0.0;480.1;-0.3;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.6666666666666670;E;;480.1;0.9;0.0;480.1;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;;480.3;0.9;0.0;480.3;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;;480.3;0.9;0.0;480.3;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.1111111111111116;E;;480.3;0.9;0.0;480.3;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;;480.5;0.9;0.0;480.5;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;;480.5;0.9;0.0;480.5;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5555555555555562;E;;480.5;0.9;0.0;480.5;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;;480.6;0.9;0.0;480.6;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;11;0.0000000000000000;L | M;u_x;478.6;0.9;0.0;478.6;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;u_x;480.6;0.9;0.0;480.6;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;u_y;480.5;0.9;0.0;480.5;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;u_y;478.6;0.9;0.0;478.6;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;u_z;480.6;0.9;0.0;480.6;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;u_z;478.6;0.9;0.0;478.6;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;φ_x;480.6;0.9;0.0;480.6;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;φ_x;479.5;0.9;0.0;479.5;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;φ_y;480.6;0.9;0.0;480.6;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.4444444444444444;E;φ_y;478.9;0.9;0.0;478.9;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;φ_z;478.6;0.9;0.0;478.6;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;φ_z;480.6;0.9;0.0;480.6;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;480.6;0.9;0.0;480.6;-0.3;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;;;;478.6;0.9;0.0;478.6;-0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;;
32;12;0.0000000000000000;L | M;;478.8;2.5;-1.2;478.8;-0.3;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.4444444444444444;E;;480.6;2.5;-1.2;480.6;-0.3;-4.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.8888888888888888;E;;482.8;2.5;-1.2;482.8;-0.3;-4.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.3333333333333333;R | E;;484.8;2.5;-1.2;484.8;-0.3;-3.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.7777777777777777;E;;486.1;2.5;-1.2;486.0;-0.3;-1.8;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.0000000000000000;E;;486.4;2.5;-1.2;486.3;-0.3;-0.8;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.2222222222222223;E;;486.4;2.5;-1.2;486.4;-0.3;0.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.6666666666666665;R | E;;485.8;2.5;-1.2;485.7;-0.3;2.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.1111111111111116;E;;484.3;2.5;-1.2;484.3;-0.3;3.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.5555555555555562;E;;482.4;2.5;-1.2;482.4;-0.3;3.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;;480.9;2.5;-1.2;480.9;-0.3;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;12;0.0000000000000000;L | M;u_x;478.8;2.5;-1.2;478.8;-0.3;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;u_x;480.9;2.5;-1.2;480.9;-0.3;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;u_y;480.9;2.5;-1.2;480.9;-0.3;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;u_y;478.8;2.5;-1.2;478.8;-0.3;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.2222222222222223;E;u_z;486.4;2.5;-1.2;486.4;-0.3;0.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;u_z;478.8;2.5;-1.2;478.8;-0.3;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;φ_x;480.9;2.5;-1.2;480.9;-0.3;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;φ_x;478.8;2.5;-1.2;478.8;-0.3;-2.5;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.5555555555555562;E;φ_y;482.4;2.5;-1.2;482.4;-0.3;3.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.8888888888888888;E;φ_y;482.8;2.5;-1.2;482.8;-0.3;-4.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.3333333333333333;R | E;φ_z;484.8;2.5;-1.2;484.8;-0.3;-3.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;φ_z;480.9;2.5;-1.2;480.9;-0.3;1.9;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;486.4;2.5;-1.2;486.4;-0.3;3.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;;;;478.8;2.5;-1.2;478.8;-0.3;-4.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
33;14;0.0000000000000000;L | M;;480.5;0.9;0.0;480.5;-0.8;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.4444444444444444;E;;480.8;0.9;0.0;480.8;-0.9;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;;480.9;0.9;0.0;480.9;-0.9;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;;480.9;0.9;0.0;480.9;-0.9;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.8888888888888888;E;;481.1;0.9;0.0;481.1;-0.9;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;;481.2;0.9;0.0;481.2;-0.9;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;;481.2;0.9;0.0;481.2;-0.9;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.3333333333333333;E;;481.4;0.9;0.0;481.4;-0.9;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;;481.5;0.9;0.0;481.5;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;;481.5;0.9;0.0;481.5;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.7777777777777777;E;;481.6;0.9;0.0;481.6;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;;481.7;0.9;0.0;481.7;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;;481.7;0.9;0.0;481.7;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.2222222222222223;E;;481.8;0.9;0.0;481.8;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;;482.0;0.9;0.0;482.0;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;;482.0;0.9;0.0;482.0;-0.9;-0.5;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.6666666666666670;E;;482.0;0.9;0.0;482.0;-0.9;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;;482.2;0.9;0.0;482.2;-0.9;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;;482.2;0.9;0.0;482.2;-0.9;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.1111111111111116;E;;482.2;0.9;0.0;482.2;-0.9;-0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
