Section No.;Member;Node;Location;;;Forces [kN];;;Moments [kNm];;;
5;38;;12.0000000000000000;R;;-34.94;0.16;-68.79;0.27;192.94;-0.45;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;13.5000000000000000;R;;-33.99;0.20;-96.66;0.27;68.96;-0.54;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;L | M;;-33.28;0.24;-125.89;0.28;-97.88;-0.63;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;37;18;15.0000000000000000;L | M;N;-30.81;-0.02;-125.98;-0.25;-94.34;-0.36;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;7.5000000000000000;R | E;N;-36.44;0.05;6.27;0.27;328.78;-0.18;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;L | M;V_y;-31.64;0.41;100.64;-0.19;-92.07;2.51;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;L | M;V_y;-34.09;-0.14;100.82;0.27;-97.75;0.26;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;L | M;V_z;-34.09;-0.14;100.82;0.27;-97.75;0.26;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;18;15.0000000000000000;L | M;V_z;-30.81;-0.02;-125.98;-0.25;-94.34;-0.36;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;L | M;M_T;-33.28;0.24;-125.89;0.28;-97.88;-0.63;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;18;15.0000000000000000;L | M;M_T;-30.81;-0.02;-125.98;-0.25;-94.34;-0.36;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;7.5000000000000000;R | E;M_y;-34.06;0.20;6.12;-0.22;333.15;1.09;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;L | M;M_y;-33.28;0.24;-125.89;0.28;-97.88;-0.63;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;L | M;M_z;-31.64;0.41;100.64;-0.19;-92.07;2.51;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;L | M;M_z;-33.28;0.24;-125.89;0.28;-97.88;-0.63;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;;-30.81;0.41;100.82;0.28;333.15;2.51;
5;;;;;;-36.44;-0.14;-125.98;-0.25;-97.88;-0.63;
;;;;;;;;;;;;
6;UU 150/75/125/8/6/12/0/0 | 5 - EN AW-3004 H14;;;;;;;;;;;
6;39;3;0.0000000000000000;L | M;;-10.68;-12.93;28.43;-0.01;-20.14;-10.89;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;0.5555555555555556;E;;-10.37;-10.82;23.14;-0.02;-5.69;-4.49;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;1.1111111111111112;E;;-10.55;-8.33;17.18;-0.02;5.64;0.65;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;1.6666666666666665;R | E;;-10.90;-5.48;10.57;-0.03;13.45;4.33;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.2222222222222223;E;;-11.16;-2.32;3.34;-0.03;17.41;6.34;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;;-11.19;-0.63;-0.50;-0.04;17.84;6.68;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.7777777777777777;E;;-11.14;1.12;-4.48;-0.04;17.18;6.54;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;3.3333333333333339;R | E;;-10.83;4.76;-12.84;-0.04;12.44;4.79;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;3.8888888888888893;E;;-10.38;8.57;-21.72;-0.05;2.90;0.98;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;4.4444444444444455;E;;-10.17;12.49;-31.06;-0.05;-11.72;-4.96;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;;-10.86;16.45;-40.84;-0.06;-31.66;-13.07;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Extremes;39;;4.4444444444444455;E;N;-10.17;12.49;-31.06;-0.05;-11.72;-4.96;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;N;-11.19;-0.63;-0.50;-0.04;17.84;6.68;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;V_u;-10.86;16.45;-40.84;-0.06;-31.66;-13.07;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;L | M;V_u;-10.68;-12.93;28.43;-0.01;-20.14;-10.89;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;L | M;V_v;-10.68;-12.93;28.43;-0.01;-20.14;-10.89;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;V_v;-10.86;16.45;-40.84;-0.06;-31.66;-13.07;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;3;0.0000000000000000;L | M;M_T;-10.68;-12.93;28.43;-0.01;-20.14;-10.89;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;M_T;-10.86;16.45;-40.84;-0.06;-31.66;-13.07;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;M_u;-11.19;-0.63;-0.50;-0.04;17.84;6.68;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;M_u;-10.86;16.45;-40.84;-0.06;-31.66;-13.07;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;;2.5000000000000000;E;M_v;-11.19;-0.63;-0.50;-0.04;17.84;6.68;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
6;39;24;5.0000000000000000;L | M;M_v;-10.86;16.45;-40.84;-0.06;-31.66;-13.07;Beam | 6 - UU 150/75/125/8/6/12/0/0 | L : 5.000 m | Aluminium beam
Total;;;;;;-10.17;16.45;28.43;-0.01;17.84;6.68;
6;;;;;;-11.19;-12.93;-40.84;-0.06;-31.66;-13.07;
;;;;;;;;;;;;
;Total max/min values with corresponding values;;;;;;;;;;;
2;27;23;4.0000000000000000;L | M;N;6.57;6.66;-24.81;-76.56;-3.48;1.25;
3;13;19;0.0000000000000000;L | M;N;-221.30;1.21;49.62;-0.98;-53.39;14.43;
4;24;;1.3333333333333330;R | E;V_y / V_u;-202.64;37.72;-6.30;0.09;-0.99;-3.18;
4;2;;1.3333333333333330;R | E;V_y / V_u;-201.33;-42.22;13.68;0.21;-2.90;-0.98;
5;38;21;0.0000000000000000;L | M;V_z / V_v;-34.09;-0.14;100.82;0.27;-97.75;0.26;
5;37;18;15.0000000000000000;L | M;V_z / V_v;-30.81;-0.02;-125.98;-0.25;-94.34;-0.36;
2;27;5;0.0000000000000000;L | M;M_T;-2.43;-7.34;54.20;76.32;-22.39;1.76;
2;27;23;4.0000000000000000;L | M;M_T;6.57;6.66;-24.81;-76.56;-3.48;1.25;
5;37;;7.5000000000000000;R | E;M_y / M_u;-34.06;0.20;6.12;-0.22;333.15;1.09;
3;23;35;3.6000000000000001;L | M;M_y / M_u;-166.22;-1.38;-54.21;0.83;-130.01;17.18;
4;2;3;3.9999999999999996;L | M;M_z / M_v;-158.27;-36.44;13.10;0.56;33.09;105.76;
4;24;36;3.9999999999999996;L | M;M_z / M_v;-159.36;32.19;-5.94;0.30;-17.43;-97.88;
;;;;;;;;;;;;
Total;;;;;;6.57;37.72;100.82;76.32;333.15;105.76;
max/min;;;;;;-221.30;-42.22;-125.98;-76.56;-130.01;-97.88;
