Member No.;Node;Location;;;Displacements [mm];;;;Rotations [mrad];;;
;No.;x [m];Flags;;|u|;u_X;u_Y;u_Z;φ_X;φ_Y;φ_Z;Section (Material) | Member Comment
28;;2.0000000000000000;E;;223.6;-7.4;2.9;223.5;0.8;4.9;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.2222222222222223;E;;223.7;-7.9;2.9;223.5;-0.1;5.3;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.6666666666666665;R | E;;223.3;-8.8;2.9;223.1;-1.7;6.2;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;3.1111111111111116;E;;222.2;-9.7;2.9;222.0;-2.9;7.1;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;3.5555555555555562;E;;220.7;-10.6;2.9;220.5;-3.4;8.0;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;;219.2;-11.6;2.9;218.9;-2.8;8.9;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;6;0.0000000000000000;L | M;u_X;217.4;-3.3;2.9;217.4;2.2;0.8;2.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;u_X;219.2;-11.6;2.9;218.9;-2.8;8.9;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;u_Y;217.4;-3.3;2.9;217.4;2.2;0.8;2.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;u_Y;219.2;-11.6;2.9;218.9;-2.8;8.9;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.2222222222222223;E;u_Z;223.7;-7.9;2.9;223.5;-0.1;5.3;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;u_Z;217.4;-3.3;2.9;217.4;2.2;0.8;2.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;0.8888888888888888;E;φ_X;220.6;-5.1;2.9;220.6;3.6;2.6;2.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;3.5555555555555562;E;φ_X;220.7;-10.6;2.9;220.5;-3.4;8.0;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;φ_Y;219.2;-11.6;2.9;218.9;-2.8;8.9;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;φ_Y;217.4;-3.3;2.9;217.4;2.2;0.8;2.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;3.1111111111111116;E;φ_Z;222.2;-9.7;2.9;222.0;-2.9;7.1;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;φ_Z;217.4;-3.3;2.9;217.4;2.2;0.8;2.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;223.7;-3.3;2.9;223.5;3.6;8.9;2.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;;;;217.4;-11.6;2.9;217.4;-3.4;0.8;2.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
29;8;0.0000000000000000;L | M;;215.3;-0.1;0.6;215.3;0.4;0.3;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.4444444444444444;E;;215.4;-0.1;0.6;215.4;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.5000000000000000;M;;215.5;-0.1;0.6;215.5;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.5000000000000000;M;;215.5;-0.1;0.6;215.5;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.8888888888888888;E;;215.6;-0.1;0.6;215.6;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.0000000000000000;M;;215.7;-0.1;0.6;215.7;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.0000000000000000;M;;215.7;-0.1;0.6;215.7;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.3333333333333333;E;;215.8;-0.1;0.6;215.8;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.5000000000000000;M;;215.8;-0.1;0.6;215.8;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.5000000000000000;M;;215.8;-0.1;0.6;215.8;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.7777777777777777;E;;215.9;-0.1;0.6;215.9;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.0000000000000000;E | M;;216.0;-0.1;0.6;216.0;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.0000000000000000;E | M;;216.0;-0.1;0.6;216.0;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.2222222222222223;E;;216.1;-0.1;0.6;216.1;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.5000000000000000;M;;216.2;-0.1;0.6;216.2;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.5000000000000000;M;;216.2;-0.1;0.6;216.2;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.6666666666666670;E;;216.2;-0.1;0.6;216.2;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.0000000000000000;M;;216.3;-0.1;0.6;216.3;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.0000000000000000;M;;216.3;-0.1;0.6;216.3;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.1111111111111116;E;;216.4;-0.1;0.6;216.4;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5000000000000000;M;;216.5;-0.1;0.6;216.5;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5000000000000000;M;;216.5;-0.1;0.6;216.5;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5555555555555562;E;;216.5;-0.1;0.6;216.5;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;;216.6;-0.1;0.6;216.6;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;;0.4444444444444444;E;u_X;215.4;-0.1;0.6;215.4;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;u_X;216.6;-0.1;0.6;216.6;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;u_Y;215.3;-0.1;0.6;215.3;0.4;0.3;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;u_Y;216.6;-0.1;0.6;216.6;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;u_Z;216.6;-0.1;0.6;216.6;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;u_Z;215.3;-0.1;0.6;215.3;0.4;0.3;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.4444444444444444;E;φ_X;215.4;-0.1;0.6;215.4;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;φ_X;216.6;-0.1;0.6;216.6;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.5000000000000000;M;φ_Y;216.2;-0.1;0.6;216.2;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;φ_Y;215.3;-0.1;0.6;215.3;0.4;0.3;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;φ_Z;216.6;-0.1;0.6;216.6;0.3;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;φ_Z;215.3;-0.1;0.6;215.3;0.4;0.3;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;216.6;-0.1;0.6;216.6;0.4;0.4;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;;;;215.3;-0.1;0.6;215.3;0.3;0.3;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;;
30;9;0.0000000000000000;L | M;;215.4;-1.6;1.6;215.4;1.7;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;0.4444444444444444;E;;216.6;-1.6;1.6;216.6;2.9;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;0.8888888888888888;E;;218.1;-1.6;1.6;218.0;3.0;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;1.3333333333333333;R | E;;219.4;-1.6;1.6;219.3;2.4;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;1.7777777777777777;E;;220.2;-1.6;1.6;220.2;1.2;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.0000000000000000;E;;220.4;-1.7;1.6;220.4;0.5;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.2222222222222223;E;;220.4;-1.7;1.6;220.4;-0.2;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.6666666666666665;R | E;;220.0;-1.7;1.6;220.0;-1.5;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;3.1111111111111116;E;;219.1;-1.7;1.6;219.0;-2.4;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;3.5555555555555562;E;;217.8;-1.7;1.6;217.8;-2.4;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;;216.8;-1.7;1.6;216.8;-1.3;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;9;0.0000000000000000;L | M;u_X;215.4;-1.6;1.6;215.4;1.7;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;u_X;216.8;-1.7;1.6;216.8;-1.3;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;u_Y;215.4;-1.6;1.6;215.4;1.7;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;u_Y;216.8;-1.7;1.6;216.8;-1.3;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.2222222222222223;E;u_Z;220.4;-1.7;1.6;220.4;-0.2;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;u_Z;215.4;-1.6;1.6;215.4;1.7;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;0.8888888888888888;E;φ_X;218.1;-1.6;1.6;218.0;3.0;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;3.5555555555555562;E;φ_X;217.8;-1.7;1.6;217.8;-2.4;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;φ_Y;216.8;-1.7;1.6;216.8;-1.3;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;φ_Y;215.4;-1.6;1.6;215.4;1.7;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.2222222222222223;E;φ_Z;220.4;-1.7;1.6;220.4;-0.2;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;φ_Z;215.4;-1.6;1.6;215.4;1.7;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;220.4;-1.6;1.6;220.4;3.0;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;;;;215.4;-1.7;1.6;215.4;-2.4;0.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
31;11;0.0000000000000000;L | M;;215.0;-0.1;0.6;215.0;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.4444444444444444;E;;215.1;-0.1;0.6;215.1;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;;215.2;-0.1;0.6;215.2;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;;215.2;-0.1;0.6;215.2;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.8888888888888888;E;;215.3;-0.1;0.6;215.3;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;;215.3;-0.1;0.6;215.3;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;;215.3;-0.1;0.6;215.3;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.3333333333333333;E;;215.5;-0.1;0.6;215.5;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;;215.5;-0.1;0.6;215.5;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;;215.5;-0.1;0.6;215.5;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.7777777777777777;E;;215.6;-0.1;0.6;215.6;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;;215.7;-0.1;0.6;215.7;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;;215.7;-0.1;0.6;215.7;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.2222222222222223;E;;215.8;-0.1;0.6;215.8;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;;215.8;-0.1;0.6;215.8;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;;215.8;-0.1;0.6;215.8;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.6666666666666670;E;;215.9;-0.1;0.6;215.9;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;;216.0;-0.1;0.6;216.0;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;;216.0;-0.1;0.6;216.0;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.1111111111111116;E;;216.0;-0.1;0.6;216.0;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;;216.1;-0.1;0.6;216.1;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;;216.1;-0.1;0.6;216.1;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5555555555555562;E;;216.2;-0.1;0.6;216.2;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;;216.3;-0.1;0.6;216.3;0.3;-0.1;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;11;0.0000000000000000;L | M;u_X;215.0;-0.1;0.6;215.0;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;u_X;216.1;-0.1;0.6;216.1;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;u_Y;215.0;-0.1;0.6;215.0;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;u_Y;216.3;-0.1;0.6;216.3;0.3;-0.1;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;u_Z;216.3;-0.1;0.6;216.3;0.3;-0.1;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;u_Z;215.0;-0.1;0.6;215.0;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.4444444444444444;E;φ_X;215.1;-0.1;0.6;215.1;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;φ_X;216.3;-0.1;0.6;216.3;0.3;-0.1;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;φ_Y;216.3;-0.1;0.6;216.3;0.3;-0.1;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;φ_Y;215.5;-0.1;0.6;215.5;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;φ_Z;215.0;-0.1;0.6;215.0;0.4;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;φ_Z;216.3;-0.1;0.6;216.3;0.3;-0.1;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;216.3;-0.1;0.6;216.3;0.4;-0.1;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;;;;215.0;-0.1;0.6;215.0;0.3;-0.2;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;;
32;12;0.0000000000000000;L | M;;215.1;0.5;1.6;215.1;1.7;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.4444444444444444;E;;216.3;0.5;1.6;216.3;2.9;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.8888888888888888;E;;217.7;0.5;1.6;217.7;3.0;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.3333333333333333;R | E;;219.0;0.5;1.6;219.0;2.4;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.7777777777777777;E;;219.9;0.5;1.6;219.9;1.2;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.0000000000000000;E;;220.1;0.5;1.6;220.1;0.5;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.2222222222222223;E;;220.1;0.5;1.6;220.1;-0.2;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.6666666666666665;R | E;;219.7;0.5;1.6;219.7;-1.5;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.1111111111111116;E;;218.7;0.5;1.6;218.7;-2.4;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.5555555555555562;E;;217.5;0.5;1.6;217.5;-2.5;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;;216.4;0.5;1.6;216.4;-1.3;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;12;0.0000000000000000;L | M;u_X;215.1;0.5;1.6;215.1;1.7;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;u_X;216.4;0.5;1.6;216.4;-1.3;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;u_Y;215.1;0.5;1.6;215.1;1.7;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;u_Y;216.4;0.5;1.6;216.4;-1.3;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.2222222222222223;E;u_Z;220.1;0.5;1.6;220.1;-0.2;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;u_Z;215.1;0.5;1.6;215.1;1.7;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.8888888888888888;E;φ_X;217.7;0.5;1.6;217.7;3.0;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.5555555555555562;E;φ_X;217.5;0.5;1.6;217.5;-2.5;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;φ_Y;216.4;0.5;1.6;216.4;-1.3;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;φ_Y;215.1;0.5;1.6;215.1;1.7;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.3333333333333333;R | E;φ_Z;219.0;0.5;1.6;219.0;2.4;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;φ_Z;216.4;0.5;1.6;216.4;-1.3;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;220.1;0.5;1.6;220.1;3.0;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;;;;215.1;0.5;1.6;215.1;-2.5;-0.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;;
33;14;0.0000000000000000;L | M;;216.4;-0.1;0.6;216.4;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.4444444444444444;E;;216.5;-0.1;0.6;216.5;0.4;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;;216.6;-0.1;0.6;216.6;0.4;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;;216.6;-0.1;0.6;216.6;0.4;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.8888888888888888;E;;216.7;-0.1;0.6;216.7;0.4;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;;216.7;-0.1;0.6;216.7;0.4;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;;216.7;-0.1;0.6;216.7;0.4;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.3333333333333333;E;;216.9;-0.1;0.6;216.9;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;;216.9;-0.1;0.6;216.9;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;;216.9;-0.1;0.6;216.9;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.7777777777777777;E;;217.0;-0.1;0.6;217.0;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;;217.1;-0.1;0.6;217.1;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;;217.1;-0.1;0.6;217.1;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.2222222222222223;E;;217.2;-0.1;0.6;217.2;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;;217.2;-0.1;0.6;217.2;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;;217.2;-0.1;0.6;217.2;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.6666666666666670;E;;217.3;-0.1;0.6;217.3;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;;217.4;-0.1;0.6;217.4;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;;217.4;-0.1;0.6;217.4;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.1111111111111116;E;;217.4;-0.1;0.6;217.4;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;;217.5;-0.1;0.6;217.5;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;;217.5;-0.1;0.6;217.5;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5555555555555562;E;;217.6;-0.1;0.6;217.5;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;;217.7;-0.1;0.6;217.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;14;0.0000000000000000;L | M;u_X;216.4;-0.1;0.6;216.4;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.6666666666666670;E;u_X;217.3;-0.1;0.6;217.3;0.3;-0.7;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;L | M;u_Y;216.4;-0.1;0.6;216.4;0.4;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;u_Y;217.7;-0.1;0.6;217.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;u_Z;217.7;-0.1;0.6;217.7;0.3;-0.6;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
