Member No.;Node;Location;;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;No.;x [m];Flags;;ε_x;γ_xy / γ_xu;γ_xz / γ_xv;κ_x;κ_y / κ_u;κ_z / κ_v;Section (Material) | Member Comment
29;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.3333333333333333;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;1.7777777777777777;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.2222222222222223;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.6666666666666670;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.1111111111111116;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5000000000000000;M;;0.00;0.00;-0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5000000000000000;M;;0.00;0.00;-0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5555555555555562;E;;0.00;0.00;-0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;;0.00;0.00;-0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;26;4.0000000000000000;L | M;ε_x;0.00;0.00;-0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.0000000000000000;E | M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;γ_xy;0.00;0.00;-0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;γ_xy;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;γ_xz;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;γ_xz;0.00;0.00;-0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;κ_x;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;26;4.0000000000000000;L | M;κ_x;0.00;0.00;-0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.5000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;8;0.0000000000000000;L | M;κ_y;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;3.5000000000000000;M;κ_z;0.00;0.00;-0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;2.0000000000000000;E | M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;;;;0.00;0.00;-0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;
30;9;0.0000000000000000;L | M;;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;0.4444444444444444;E;;-0.01;0.00;0.25;-0.1;-1.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;0.8888888888888888;E;;-0.01;0.00;0.19;-0.1;0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;1.3333333333333333;R | E;;-0.01;0.00;0.13;-0.1;2.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;1.7777777777777777;E;;-0.01;0.00;0.05;-0.1;3.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.0000000000000000;E;;-0.01;0.00;0.02;-0.1;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.2222222222222223;E;;-0.01;0.00;-0.02;-0.1;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.6666666666666665;R | E;;-0.01;0.00;-0.11;-0.1;2.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;3.1111111111111116;E;;-0.01;0.00;-0.19;-0.1;1.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;3.5555555555555562;E;;-0.01;0.00;-0.29;-0.1;-1.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;;-0.01;0.00;-0.39;-0.1;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;;0.4444444444444444;E;ε_x;-0.01;0.00;0.25;-0.1;-1.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.2222222222222223;E;ε_x;-0.01;0.00;-0.02;-0.1;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;γ_xy;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;γ_xy;-0.01;0.00;-0.39;-0.1;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;γ_xz;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;γ_xz;-0.01;0.00;-0.39;-0.1;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;κ_x;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;κ_x;-0.01;0.00;-0.39;-0.1;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;2.0000000000000000;E;κ_y;-0.01;0.00;0.02;-0.1;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;κ_y;-0.01;0.00;-0.39;-0.1;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;27;4.0000000000000000;L | M;κ_z;-0.01;0.00;-0.39;-0.1;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;L | M;κ_z;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;-0.01;0.00;0.31;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;;;;-0.01;0.00;-0.39;-0.1;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
31;11;0.0000000000000000;L | M;;0.00;0.00;0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.4444444444444444;E;;0.00;0.00;0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;;0.00;0.00;0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;;0.00;0.00;0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.8888888888888888;E;;0.00;0.00;0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.3333333333333333;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.7777777777777777;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.2222222222222223;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.6666666666666670;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.1111111111111116;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;;0.00;0.00;-0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;;0.00;0.00;-0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5555555555555562;E;;0.00;0.00;-0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;;0.00;0.00;-0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;11;0.0000000000000000;L | M;ε_x;0.00;0.00;0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;γ_xy;0.00;0.00;0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;γ_xy;0.00;0.00;-0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;γ_xz;0.00;0.00;0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;γ_xz;0.00;0.00;-0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;L | M;κ_x;0.00;0.00;-0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;κ_x;0.00;0.00;0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;L | M;κ_y;0.00;0.00;0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;κ_z;0.00;0.00;-0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;;;;0.00;0.00;-0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;
32;12;0.0000000000000000;L | M;;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.4444444444444444;E;;-0.01;0.00;0.25;0.0;-1.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.8888888888888888;E;;-0.01;0.00;0.19;0.0;0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.3333333333333333;R | E;;-0.01;0.00;0.13;0.0;2.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.7777777777777777;E;;-0.01;0.00;0.05;0.0;3.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.0000000000000000;E;;-0.01;0.00;0.02;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.2222222222222223;E;;-0.01;0.00;-0.02;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.6666666666666665;R | E;;-0.01;0.00;-0.11;0.0;2.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.1111111111111116;E;;-0.01;0.00;-0.19;0.0;1.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.5555555555555562;E;;-0.01;0.00;-0.29;0.0;-1.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;;0.4444444444444444;E;ε_x;-0.01;0.00;0.25;0.0;-1.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.2222222222222223;E;ε_x;-0.01;0.00;-0.02;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;γ_xy;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;γ_xy;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;γ_xz;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;γ_xz;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;κ_x;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;κ_x;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.0000000000000000;E;κ_y;-0.01;0.00;0.02;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;κ_y;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;L | M;κ_z;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;L | M;κ_z;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;-0.01;0.00;0.31;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;;;;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
33;14;0.0000000000000000;L | M;;0.00;0.00;0.01;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.4444444444444444;E;;0.00;0.00;0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;;0.00;0.00;0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;;0.00;0.00;0.01;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.8888888888888888;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.3333333333333333;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.7777777777777777;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.2222222222222223;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.6666666666666670;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.1111111111111116;E;;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;;0.00;0.00;-0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;;0.00;0.00;-0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5555555555555562;E;;0.00;0.00;-0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;;0.00;0.00;-0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;14;0.0000000000000000;L | M;ε_x;0.00;0.00;0.01;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;L | M;γ_xy;0.00;0.00;0.01;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;γ_xy;0.00;0.00;-0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;L | M;γ_xz;0.00;0.00;0.01;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;γ_xz;0.00;0.00;-0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;L | M;κ_x;0.00;0.00;-0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;L | M;κ_x;0.00;0.00;0.01;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;L | M;κ_y;0.00;0.00;0.01;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;κ_z;0.00;0.00;-0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;0.00;0.00;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;;;;0.00;0.00;-0.01;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;
34;15;0.0000000000000000;L | M;;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.4444444444444444;E;;-0.01;0.00;0.25;0.0;-1.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.8888888888888888;E;;-0.01;0.00;0.19;0.0;0.7;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.3333333333333333;R | E;;-0.01;0.00;0.13;0.0;2.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.7777777777777777;E;;-0.01;0.00;0.05;0.0;3.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.0000000000000000;E;;-0.01;0.00;0.02;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.2222222222222223;E;;-0.01;0.00;-0.02;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.6666666666666665;R | E;;-0.01;0.00;-0.11;0.0;2.6;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.1111111111111116;E;;-0.01;0.00;-0.19;0.0;1.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;3.5555555555555562;E;;-0.01;0.00;-0.29;0.0;-1.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;;0.4444444444444444;E;ε_x;-0.01;0.00;0.25;0.0;-1.4;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.2222222222222223;E;ε_x;-0.01;0.00;-0.02;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;γ_xy;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;γ_xy;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;γ_xz;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;γ_xz;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;κ_x;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;κ_x;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.0000000000000000;E;κ_y;-0.01;0.00;0.02;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;κ_y;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;L | M;κ_z;-0.01;0.00;0.31;0.0;-4.1;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;33;4.0000000000000000;L | M;κ_z;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;-0.01;0.00;0.31;0.0;3.2;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;;;;-0.01;0.00;-0.39;0.0;-4.3;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
